line_no,text,lg,l_id,folio,col,speaker
1,Qui ce livre vouldꝛa entendꝛe,1,l-171v-1-1,171v,1,
2,Moult de bien y poꝛra apꝛendꝛe,1,l-171v-1-2,171v,1,
3,Que amaſſer plenté d'avoir,1,l-171v-1-3,171v,1,
4,Et qui tendꝛa ces paraboles,1,l-171v-1-4,171v,1,
5,Ces examples et ces friuoles,1,l-171v-1-5,171v,1,
6,A moquerie ne a truffe,1,l-171v-1-6,171v,1,
7,Bien ait qui li donra buffe,1,l-171v-1-7,171v,1,
8,Un leu qui fu de male part,2,l-171v-1-8,171v,1,
9,Glout et enfrun et de mal art,2,l-171v-1-9,171v,1,
10,S'en oſſa par meſauenture,2,l-171v-1-10,171v,1,
11,De l'os d'une chieure moult dure,2,l-171v-1-11,171v,1,
12,Quant en oſſe fu ſi requiſt,2,l-171v-1-12,171v,1,
13,Les beſtes ſauvages et diſt.,2,l-171v-1-13,171v,1,
14,Que qui l'os oſter li poꝛra,2,l-171v-1-14,171v,1,
15,Quant guerredon li en fera,2,l-171v-1-15,171v,1,
16,Les beſtes parlerent enſamble,2,l-171v-1-16,171v,1,
17,Par foy diſt renart il me ſamble,2,l-171v-1-17,171v,1,
18,Que la grue bien le guerroit,2,l-171v-1-18,171v,1,
19,Se entremetre ſ'en voloit,2,l-171v-1-19,171v,1,
20,Le leu le commence a pꝛier,2,l-171v-1-20,171v,1,
21,Quele ſe haſt de li aidier,2,l-171v-1-21,171v,1,
22,Et quanqu'ele demandera,2,l-171v-1-22,171v,1,
23,Par ſa foy il li paiera,2,l-171v-1-23,171v,1,
24,La grue ſi crut ſa parole,3,l-171v-1-24,171v,1,
25,Sa teſte et ſon col comme fole,3,l-171v-1-25,171v,1,
26,En la gueule au leu a lanciee,3,l-171v-1-26,171v,1,
27,Hoꝛs en treſt l'os ſi ſ'eſt dꝛeciee,3,l-171v-2-1,171v,2,
28,Et dit au leu que il li doit,3,l-171v-2-2,171v,2,
29,Grant loier et que il le poit,3,l-171v-2-3,171v,2,
30,Diſt le leu moult t'en dois pꝛoiſier,3,l-171v-2-4,171v,2,
31,Quant de la gueule a l'adverſier,3,l-171v-2-5,171v,2,
32,Es iſſue ſans mal avoir,3,l-171v-2-6,171v,2,
33,Autre loier n'en pues avoir,3,l-171v-2-7,171v,2,
34,Qui a tel ſert il doit apꝛendꝛe,4,l-171v-2-8,171v,2,
35,Que guerredon n'en doit atendꝛe,4,l-171v-2-9,171v,2,
36,Mais douter ſe doit de domage,4,l-171v-2-10,171v,2,
37,Et garder ſ'en ſe il eſt ſage,4,l-171v-2-11,171v,2,
38,Bataille fu d'oiſiaus volans,5,l-171v-2-12,171v,2,
39,Encontre les beſtes courans,5,l-171v-2-13,171v,2,
40,Grant et moꝛtel et perilleuſe,5,l-171v-2-14,171v,2,
41,Et de chaſcune part douteuſe,5,l-171v-2-15,171v,2,
42,La leur fu plaine de boiſdie,5,l-171v-2-16,171v,2,
43,De barat et de tricherie,5,l-171v-2-17,171v,2,
44,Le chat hua a ſon lait coꝛs,5,l-171v-2-18,171v,2,
45,Qui puis en fu a honte hoꝛs,5,l-171v-2-19,171v,2,
46,Il ſ'a penſa que il faindꝛoit,5,l-171v-2-20,171v,2,
47,A chaſcun quides ſiens ſeroit,5,l-171v-2-21,171v,2,
48,Et quant enſamble chapleront,5,l-171v-2-22,171v,2,
49,De ceulz ſe tendꝛa que vaincront,5,l-171v-2-23,171v,2,
50,Aus oꝛeilles et a la teſte,5,l-171v-2-24,171v,2,
51,Sambloit miex .i. chat qu'autre beſte,5,l-171v-2-25,171v,2,
52,Aus eles a oiſel ſambloit,5,l-171v-2-26,171v,2,
53,Raiſon eſt car oiſel eſtoit,5,l-171v-2-27,171v,2,
54,Sa fauſſeté ſi fu ſceue,5,l-171v-2-28,171v,2,
55,Et des .ii. pars aperceue,5,l-171v-2-29,171v,2,
56,Chaſcuns le het et le deſfie,5,l-171v-2-30,171v,2,
57,Nulz ne fu au las en ſaye.,5,l-171v-2-31,171v,2,
58,Le loſengier ſi com me ſamble,6,l-171v-2-32,171v,2,
59,Quant il voit ſes voiſins enſamble,6,l-171v-2-33,171v,2,
60,Troublez faint par loſengie,6,l-171v-2-34,171v,2,
61,A chaſcun quees de ſa partie,6,l-171v-2-35,171v,2,
62,En l'oꝛeille va l'un blamant,6,l-171v-2-36,171v,2,
63,A l'autre en refait autretant,6,l-171v-2-37,171v,2,
64,La haine fait confermer.,6,l-171v-2-38,171v,2,
65,Que il fait ſambler d'afiner,6,l-172r-1-1,172r,1,
66,Quant ſa fauſſeté eſt ſceue,6,l-172r-1-2,172r,1,
67,Et des .ii. pars aperceue,6,l-172r-1-3,172r,1,
68,Chaſcuns le het n'en doutez mie,6,l-172r-1-4,172r,1,
69,Et refuſe ſa compaignie,6,l-172r-1-5,172r,1,
70,Come l'aleur eſt demenez,6,l-172r-1-6,172r,1,
71,Qui d'eſtra[n]ges eſt de pꝛiuez,6,l-172r-1-7,172r,1,
72,Fu hais par ſa tricherie,6,l-172r-1-8,172r,1,
73,Mal ait cil qui vit de tel vie,6,l-172r-1-9,172r,1,
74,La mouche a eſté de bataille,7,l-172r-1-10,172r,1,
75,.I. toꝛel fier et oꝛgueileus,7,l-172r-1-11,172r,1,
76,Et dit qu'il nel doute maaille,7,l-172r-1-12,172r,1,
77,Et le deffi a a l'eſtreus,7,l-172r-1-13,172r,1,
78,Quant le toꝛel a deceu,8,l-172r-1-14,172r,1,
79,Que la moulche l'a en vilté,8,l-172r-1-15,172r,1,
80,Dire et d'oꝛgueil ſ'eſt eſmeü,8,l-172r-1-16,172r,1,
81,Et hulle et fait grant tempeſte,8,l-172r-1-17,172r,1,
82,La mouche dit ne te trauaille,9,l-172r-1-18,172r,1,
83,Trop avras demain a ſoffrir,9,l-172r-1-19,172r,1,
84,Moie eſt l'onnoꝛ de la bataille,9,l-172r-1-20,172r,1,
85,Quant ce vendꝛa au departir,9,l-172r-1-21,172r,1,
86,Dit le toꝛ ſe je te teniſſe,10,l-172r-1-22,172r,1,
87,Je te teniſſe a eſcient,10,l-172r-1-23,172r,1,
88,Que tel cop du pié te feriſſe,10,l-172r-1-24,172r,1,
89,Et moꝛir a tres grant toꝛment,10,l-172r-1-25,172r,1,
90,Diſt la mouche ſire toꝛel,11,l-172r-1-26,172r,1,
91,Soiez ycy demain ſans faille,11,l-172r-1-27,172r,1,
92,Sachiez vous y lairez la pel,11,l-172r-1-28,172r,1,
93,Car g'i ſerai comment qu'il aille,11,l-172r-1-29,172r,1,
94,Le toꝛel ſi n'oblia mie,12,l-172r-1-30,172r,1,
95,Ice que la mouche li diſt,12,l-172r-1-31,172r,1,
96,Ou champ vint plain de felonie,12,l-172r-1-32,172r,1,
97,Vllant et grant tempeſte fiſt.,12,l-172r-1-33,172r,1,
98,Et quant la mouche l'a veü,13,l-172r-1-34,172r,1,
99,Si vola en l'air par deſſeur,13,l-172r-1-35,172r,1,
100,Et diſt ſire trop es meu,13,l-172r-1-36,172r,1,
101,Pres eſtes de coꝛre moi ſeure,13,l-172r-1-37,172r,1,
102,Vous en ſerez poꝛ fol tenu,14,l-172r-1-38,172r,1,
103,De tous ceulz qui vous ont veü,14,l-172r-2-1,172r,2,
104,Nous ne ſomes pas par ygal.,14,l-172r-2-2,172r,2,
105,Tu es .i. grant toꝛel coꝛnu,14,l-172r-2-3,172r,2,
106,Et je .i. eſcuireul menu,14,l-172r-2-4,172r,2,
107,Tu te dois combatre au cheval,14,l-172r-2-5,172r,2,
108,Chaſcuns ſe moquer du toꝛel,15,l-172r-2-6,172r,2,
109,Qui virent mener tel revel,15,l-172r-2-7,172r,2,
110,Comme .i. taon qui riens ne monte,15,l-172r-2-8,172r,2,
111,Avtreſſi du foꝛt damoiſel,15,l-172r-2-9,172r,2,
112,Quant il ſe pꝛent a .i. harel,15,l-172r-2-10,172r,2,
113,Honneur n'en puet avoir mais ho[n]te,15,l-172r-2-11,172r,2,
114,Li riches hons de grant pooir,16,l-172r-2-12,172r,2,
115,Ne doit pas grant honoꝛ avoir,16,l-172r-2-13,172r,2,
116,D'eſtriuer a .i. non puiſſant,16,l-172r-2-14,172r,2,
117,Donner li doit de ſon avoir,16,l-172r-2-15,172r,2,
118,Par raiſon et faire aſſavoir,16,l-172r-2-16,172r,2,
119,Qu'il le lait non pas aytant,16,l-172r-2-17,172r,2,
120,Uns hons fu qui .i. aſne avoit,17,l-172r-2-18,172r,2,
121,Qui ſa beſoigne li faiſoit,17,l-172r-2-19,172r,2,
122,Et ſi eſtoit batus ſouvent,17,l-172r-2-20,172r,2,
123,Ne autre loier n'en avoit,17,l-172r-2-21,172r,2,
124,Foꝛs les chardons que il menjoie,17,l-172r-2-22,172r,2,
125,Dont il avoit eſcherſement,17,l-172r-2-23,172r,2,
126,Un joꝛ ſe giſoit en l'eſtable,18,l-172v-1-10,172r,2,
127,Et n'ot eſtrain chardon ne paille,18,l-172v-1-11,172r,2,
128,Son meſtre eſgarda qui menioit,18,l-172v-1-12,172r,2,
129,Le pain net et la char qu'il taille,18,l-172v-1-13,172r,2,
130,Qu'il tent a ſon chien et li baille,18,l-172v-1-14,172r,2,
131,Quant en l'eſpaule le feroit,18,l-172v-1-15,172r,2,
132,Il ſ'a penſa que il n'avoit,18,l-172v-1-16,172r,2,
133,Foꝛs toꝛment de ce qu'il faiſoit,18,l-172v-1-17,172r,2,
134,Et le chienn ert ſi a aiſe,18,l-172v-1-18,172r,2,
135,Poꝛ la joie queil menoit,18,l-172v-1-19,172r,2,
136,A ſon meſtre et a ſa meſtreſſe,18,l-172v-1-20,172r,2,
137,Il penſa que auſſi fera,18,l-172v-1-21,172r,2,
138,Et que ſon meſtre ioura,18,l-172v-1-22,172r,2,
139,Savoir ſe il l'en ameroit,18,l-172v-1-23,172r,2,
140,Des piez encontre li ſaudꝛa,18,l-172v-1-24,172r,2,
141,Et en l'oie le ferra.,18,l-172v-1-25,172v,1,
142,Auſſi comme le chien faiſoit,18,l-172v-1-26,172v,1,
143,Il viet quel n'ont de riens tenu,18,l-172v-1-27,172v,1,
144,A ſon meſtre eſt errant venu,18,l-172v-1-28,172v,1,
145,Des piez devant l'a acolé,18,l-172v-1-29,172v,1,
146,Puis l'a en l'oie feru,18,l-172v-1-30,172v,1,
147,Du pié deſtre qui ferre fu,18,l-172v-1-31,172v,1,
148,A po qu'il ne l'a afole,18,l-172v-1-32,172v,1,
149,Aus dens l'a par l'eſpaule pꝛis,19,l-172v-1-33,172v,1,
150,Et eſtraint et a terre mis,19,l-172v-1-34,172v,1,
151,Sus le ventre li eſt montez,19,l-172v-1-35,172v,1,
152,Et quant ce virent ces amis,19,l-172v-1-36,172v,1,
153,Ses ſergens ſa fame et ſes filz,19,l-172v-1-37,172v,1,
154,L'aſne ont batu et tempeſte,19,l-172v-1-38,172v,1,
155,Il cuident qu'il ſoit foꝛſene,19,l-172v-1-39,172v,1,
156,L'oïe l'ont et enchaine,19,l-172v-1-40,172v,1,
157,Si que il ne ſe pot bouger,19,l-172v-1-41,172v,1,
158,Oꝛ eſt l'aſne mal aſſene,19,l-172v-1-42,172v,1,
159,Car batus eſt et mal mene,19,l-172v-1-43,172v,1,
160,Et ſi n'a que il puiſt mengier,19,l-172v-1-44,172v,1,
161,Celi eſt fol a eſcient,20,l-172v-1-45,172v,1,
162,Qui de ce qui ne li apent,20,l-172v-1-46,172v,1,
163,S'entremet et fait pꝛiſautier,20,l-172v-1-47,172v,1,
164,Comme l'aſne qui folement,20,l-172v-1-48,172v,1,
165,Moult parchei en grant toꝛment,20,l-172v-1-49,172v,1,
166,Voult tolir ah chier ſon meſtre,20,l-172v-1-50,172v,1,
167,Li leus ſ'en entre en une lande,21,l-172v-1-51,172v,1,
168,Souffreteus foꝛment de viande,21,l-172v-1-52,172v,1,
169,Si erra tant qu'il ot veü,21,l-172v-1-53,172v,1,
170,Une vacherie moult grande,21,l-172v-1-54,172v,1,
171,Oꝛ a il tot ce qu'il demande,21,l-172v-1-55,172v,1,
172,De coꝛre a eulz fu eſmeü,21,l-172v-1-56,172v,1,
173,Les chiens qui les bꝛebis gardoient,22,l-172v-1-57,172v,1,
174,Si voient que les leus venoient,22,l-172v-1-58,172v,1,
175,Mengier et tuer les bꝛebis,22,l-172v-1-59,172v,1,
176,Du grant maltalent qu'il avoient,22,l-172v-1-60,172v,1,
177,Les chiens contre les leus en parloient,22,l-172v-1-61,172v,1,
178,Tant que les leus ſ'en ſont foui,22,l-172v-1-62,172v,1,
179,Oꝛr oez que les leus feront,23,l-172v-1-63,172v,1,
180,Par traiſon ſe vengeront,23,l-172v-1-64,172v,1,
181,Des chiens qu'il ne pueent trouver,23,l-172v-2-1,172v,2,
182,Et puis les bꝛebis mengeront,23,l-172v-2-2,172v,2,
183,Si que ja une n'en lairont,23,l-172v-2-3,172v,2,
184,Poꝛ tant qu'il la puiſſe trouver,23,l-172v-2-4,172v,2,
185,Dont ont les leus fait aſſavoir,24,l-172v-2-5,172v,2,
186,Aus bꝛebis ſ'il veulent avoir,24,l-172v-2-6,172v,2,
187,Pais a eulz a toute loꝛ vie,24,l-172v-2-7,172v,2,
188,Les chiens leur feront faire avoir,24,l-172v-2-8,172v,2,
189,Qui faire en puiſſent leur devoir,24,l-172v-2-9,172v,2,
190,Car vers eulz ont grant felonnie,24,l-172v-2-10,172v,2,
191,Les bꝛebis ſ'eſiouent moult,25,l-172v-2-11,172v,2,
192,De la requeſte que il ont,25,l-172v-2-12,172v,2,
193,Les chiens leur ont abandonnez,25,l-172v-2-13,172v,2,
194,Puis les mouſtrent la ou il ſont,25,l-172v-2-14,172v,2,
195,Ou ſe doꝛmoient en .i. mont,25,l-172v-2-15,172v,2,
196,Erranment furent deuourez,25,l-172v-2-16,172v,2,
197,Oꝛ pueent pꝛendꝛe les bꝛebis,26,l-172v-2-17,172v,2,
198,Car ja n'en ſeront contredis,26,l-172v-2-18,172v,2,
199,Moꝛs ſont leurs chiens Et leurs gagnons,26,l-172v-2-19,172v,2,
200,Tous ceulz ſont folz et mal bailli,26,l-172v-2-20,172v,2,
201,Qui baillent a leurs ennemis,26,l-172v-2-21,172v,2,
202,Leurs eſpees ne leur baſtons,26,l-172v-2-22,172v,2,
203,Vous poez bien ceſt examplaire,27,l-172v-2-23,172v,2,
204,Oiant ſages et fox retraire,27,l-172v-2-24,172v,2,
205,Celi eſt folz qui ſa deffenſſe,27,l-172v-2-25,172v,2,
206,Abandone a ſon aduerſaire,27,l-172v-2-26,172v,2,
207,Bien en poꝛroit a mal Chief traire,27,l-172v-2-27,172v,2,
208,Qui meſtre en a ſi y penſe,27,l-172v-2-28,172v,2,
209,Une ſoꝛis paſſer voloit,28,l-172v-2-29,172v,2,
210,.I. flueue mais el ſe doutoit,28,l-172v-2-30,172v,2,
211,Quel ne noiaſt ſ'el ſ'i meiſt,28,l-172v-2-31,172v,2,
212,Et que jamais ne ſ'en iſſiſt,28,l-172v-2-32,172v,2,
213,Une raine a aperceue,28,l-172v-2-33,172v,2,
214,Qui du flueue ſ'en eſt iſſue,28,l-172v-2-34,172v,2,
215,Poꝛ Dieu li pꝛia humblement,28,l-172v-2-35,172v,2,
216,Qu'il la conſeillaſt loiaument,28,l-172v-2-36,172v,2,
217,De paſſer l'yaue a ſauveté,28,l-172v-2-37,172v,2,
218,Si fuſt avec ſon parenté,28,l-172v-2-38,172v,2,
219,Qu'il deſire moult a vëoir,28,l-173r-1-1,173r,1,
220,Com foꝛment ſont recce d'avoir,28,l-173r-1-2,173r,1,
221,Diſt la ſoꝛis je t'aiderai,28,l-173r-1-3,173r,1,
222,Volentiers et en bone foy,28,l-173r-1-4,173r,1,
223,Et quant de l'autre part ſeras,28,l-173r-1-5,173r,1,
224,Tout eſt tien quanque tu verras,28,l-173r-1-6,173r,1,
225,Poꝛ ce li dit qu'ele penſoit,28,l-173r-1-7,173r,1,
226,Que a l'yaue l'enuoieroit,28,l-173r-1-8,173r,1,
227,.I. fil pꝛiſt lueques trouva,28,l-173r-1-9,173r,1,
228,L'un bout en ſon pié li loia,28,l-173r-1-10,173r,1,
229,Et l'autre au pié de la ſoꝛis,28,l-173r-1-11,173r,1,
230,Et puis ſe ſont ou flueue mis,28,l-173r-1-12,173r,1,
231,La rainne en l'yaue ſ'eſt lanciee,28,l-173r-1-13,173r,1,
232,La ſoꝛis a a li lanciee,28,l-173r-1-14,173r,1,
233,Tant a par l'yaue trainee,28,l-173r-1-15,173r,1,
234,La ſoꝛis quel fu deuiee,28,l-173r-1-16,173r,1,
235,Sa volenté a acomplie,28,l-173r-1-17,173r,1,
236,Par barat et par tricherie,28,l-173r-1-18,173r,1,
237,Par aventure ainſi avint,28,l-173r-1-19,173r,1,
238,C'un eſtouffle par ilec vint,28,l-173r-1-20,173r,1,
239,La ſoꝛis flotant ot veue,28,l-173r-1-21,173r,1,
240,Si toſt com l'ot aperceue,28,l-173r-1-22,173r,1,
241,A la ſoꝛis ſ'eſt arreſtee,28,l-173r-1-23,173r,1,
242,La raine au bec a apoꝛtee,28,l-173r-1-24,173r,1,
243,Qui ſ'eſtoit au fil atachiee,28,l-173r-1-25,173r,1,
244,Ainſi fu la ſoꝛis vengie,28,l-173r-1-26,173r,1,
245,Car la rainne qui l'ot tuee,28,l-173r-1-27,173r,1,
246,En toſt du buſard deuoꝛee,28,l-173r-1-28,173r,1,
247,Quiconques veult que l'en ſe fie,29,l-173r-1-29,173r,1,
248,En li et que le ſ'i afie,29,l-173r-1-30,173r,1,
249,Aidier li doit ou il li die,29,l-173r-1-31,173r,1,
250,Que il n'eſt pas de ſa partie,29,l-173r-1-32,173r,1,
251,Car qui oevre de traiſon,29,l-173r-1-33,173r,1,
252,Avoir en doit mal guerredon,29,l-173r-1-34,173r,1,
253,Un vouſtre viel et de grant aage,30,l-173r-1-35,173r,1,
254,Emplume et plain de malage,30,l-173r-1-36,173r,1,
255,Veoit qu'il ne ſe puet aidier,30,l-173r-1-37,173r,1,
256,Ne ſa vitaille pourchacier,30,l-173r-1-38,173r,1,
257,A un aigle par aventure,30,l-173r-1-39,173r,1,
258,En tourna ſa meſauenture,30,l-173r-1-40,173r,1,
259,Les aigles a mengiez treſtous,30,l-173r-1-41,173r,1,
260,Car il eſtoit trop fameillous,30,l-173r-1-42,173r,1,
261,Dedens le ni ſ'eſt acroupis,30,l-173r-1-43,173r,1,
262,Le miex qu'il puet ſ'eſt atapis,30,l-173r-2-1,173r,2,
263,Et quant l'aigle apoꝛtoit paſtel,30,l-173r-2-2,173r,2,
264,Au bel recevoit le moꝛſel,30,l-173r-2-3,173r,2,
265,Long temps l'a l'aigle apaſtelee,30,l-173r-2-4,173r,2,
266,Et noꝛrie et ſaoulee,30,l-173r-2-5,173r,2,
267,N'onques de riens ne ſ'app[er]cut,30,l-173r-2-6,173r,2,
268,Tant comme le voultre ſe tut,30,l-173r-2-7,173r,2,
269,.I. joꝛ fu qu'il fiſt grant tempeſte,30,l-173r-2-8,173r,2,
270,Qui moult mal fiſt a mainte beſte,30,l-173r-2-9,173r,2,
271,De pluie et de vent ce me ſamble,30,l-173r-2-10,173r,2,
272,De ſcriſtre et de tonnoure enſamble,30,l-173r-2-11,173r,2,
273,Et quant le tonnoirre failli,30,l-173r-2-12,173r,2,
274,Et le temps ſe fu embelli,30,l-173r-2-13,173r,2,
275,Delez ſon ny l'aigle ſeoit,30,l-173r-2-14,173r,2,
276,Qui durement mouilliee eſtoit,30,l-173r-2-15,173r,2,
277,Ses elles fiert et ſi ſes queult,30,l-173r-2-16,173r,2,
278,Tout trambla[n]t du froit que il eut,30,l-173r-2-17,173r,2,
279,A l'eſgreſſe diſt qu'il eſtoit,30,l-173r-2-18,173r,2,
280,Tout entrepꝛis et ſi n'avoit,30,l-173r-2-19,173r,2,
281,Onques mais ſi mal temps veü,30,l-173r-2-20,173r,2,
282,L'eſtouffle ne ſ'eſt pas teu,30,l-173r-2-21,173r,2,
283,Et li diſt ains que fuſſes ne,30,l-173r-2-22,173r,2,
284,Fui je jadis plus mal mene,30,l-173r-2-23,173r,2,
285,D'une tempeſte de gales,30,l-173r-2-24,173r,2,
286,Tele ne fu ne n'ert jamés,30,l-173r-2-25,173r,2,
287,Quant ce ot dit ſi ſ'apercut,30,l-173r-2-26,173r,2,
288,La teſte baiſſa ſi ſe tut,30,l-173r-2-27,173r,2,
289,L'aigle et l'aigleſſe l'ont oÿ,30,l-173r-2-28,173r,2,
290,Qui n'en furent pas eſjoy,30,l-173r-2-29,173r,2,
291,Diſt l'aigle tu n'es pas mon filz,30,l-173r-2-30,173r,2,
292,Que ainques feüſſes nez vis,30,l-173r-2-31,173r,2,
293,Tu nous as nos faons mengiez,30,l-173r-2-32,173r,2,
294,Maintenant en ſerons vengiez,30,l-173r-2-33,173r,2,
295,Plus toſt qu'il vindꝛent a li vindꝛe[n]t,30,l-173r-2-34,173r,2,
296,Aus bes et aus onques les priſtrent,30,l-173r-2-35,173r,2,
297,Tous les membꝛes li deſpecierent,30,l-173r-2-36,173r,2,
298,Et hoꝛs du coꝛps li errachierent,30,l-173r-2-37,173r,2,
299,Sa traiſon po li valut,30,l-173r-2-38,173r,2,
300,Car par ſa traiſon moꝛut,30,l-173r-2-39,173r,2,
301,Encoꝛe ſ'il ſe fuſt teu,30,l-173r-2-40,173r,2,
302,N'eult il eſté aperceue,30,l-173r-2-41,173r,2,
303,Mais pechié et ſa,30,l-173r-2-42,173r,2,
304,Langue enſamble.,30,l-173r-2-43,173r,2,
305,L'encombꝛerent ſi com moy ſamble,30,l-173v-1-1,173v,1,
306,Il tourne ſouvent a contraire,31,l-173v-1-2,173v,1,
307,A parler quant on ſe doit taire,31,l-173v-1-3,173v,1,
308,Car quant on doit as gens parler,31,l-173v-1-4,173v,1,
309,L'en ſe doit premiers aviſer,31,l-173v-1-5,173v,1,
310,Que l'en ne die vilonnie,31,l-173v-1-6,173v,1,
311,Ne choſe qui toure a folie,31,l-173v-1-7,173v,1,
312,Un lyon de noble figure,32,l-173v-1-8,173v,1,
313,S'acompaigna par aventure,32,l-173v-1-9,173v,1,
314,A .i. aſne lait et chetif,32,l-173v-1-10,173v,1,
315,Qui moꝛt ſambloit trop miex que vis,32,l-173v-1-11,173v,1,
316,En une foꝛeſt en entrerent,32,l-173v-1-12,173v,1,
317,Les beſtes ſauvages trouuerent,32,l-173v-1-13,173v,1,
318,Qui poꝛchacoient leur paſture,32,l-173v-1-14,173v,1,
319,Chaſcune ſelon ſa nature,32,l-173v-1-15,173v,1,
320,Sachiez que toutes ſ'enfouirent,32,l-173v-1-16,173v,1,
321,Si toſt comme le lyon virent,32,l-173v-1-17,173v,1,
322,Car toute beſte crient lyon.,32,l-173v-1-18,173v,1,
323,Par nature et par raiſon,32,l-173v-1-19,173v,1,
324,Quant le lyon les regarda,32,l-173v-1-20,173v,1,
325,Errant a l'aſne commanda,32,l-173v-1-21,173v,1,
326,Qu'il ſe haſtaſt de requener,32,l-173v-1-22,173v,1,
327,Poꝛ les peſtes eſpoenter,32,l-173v-1-23,173v,1,
328,L'aſne fiſt ſon commandement,32,l-173v-1-24,173v,1,
329,Il recana ſi laidement,32,l-173v-1-25,173v,1,
330,Et ſi hault c'onques tel tempeſte,32,l-173v-1-26,173v,1,
331,Ne fiſt onques mais nule beſte,32,l-173v-1-27,173v,1,
332,Car il ſambloit apertement,32,l-173v-1-28,173v,1,
333,Que rompu fuſt le firmament,32,l-173v-1-29,173v,1,
334,Et que tous deüſt deualer,32,l-173v-1-30,173v,1,
335,Et toute riens acrauenter,32,l-173v-1-31,173v,1,
336,Les beſtes tel poour en vrent,32,l-173v-1-32,173v,1,
337,Que il ne ſoꝛent ou il furent,32,l-173v-1-33,173v,1,
338,Ne nule part n'oſent fouir,32,l-173v-1-34,173v,1,
339,Car tout oirent retentir,32,l-173v-1-35,173v,1,
340,El bois entour et environ,32,l-173v-1-36,173v,1,
341,L'aſne renfoꝛca ſa raiſon.,32,l-173v-1-37,173v,1,
342,Et cria plus hideuſement,32,l-173v-1-38,173v,1,
343,Qu'il ne fiſt au commencement,32,l-173v-1-39,173v,1,
344,Le lyon aus beſtes en vint,32,l-173v-1-40,173v,1,
345,Et celes qu'il volt,32,l-173v-1-41,173v,1,
346,A l'aſne diſt tes toy bernart,32,l-173v-1-42,173v,1,
347,Bien en as deſervi ta part,32,l-173v-1-43,173v,1,
348,Dont cuida bernart l'oꝛelu,32,l-173v-2-1,173v,2,
349,Le fol le lourt et le pelu,32,l-173v-2-2,173v,2,
350,Poꝛ le bꝛaire qu'il avoit fait,32,l-173v-2-3,173v,2,
351,Que par igal au lyon fait,32,l-173v-2-4,173v,2,
352,Sire lyon ce dit bernart,32,l-173v-2-5,173v,2,
353,Vostre copains n'eſt pas muſart,32,l-173v-2-6,173v,2,
354,Il n'a ou monde beſte nee,32,l-173v-2-7,173v,2,
355,Qui plus de moy ſoit redoutee,32,l-173v-2-8,173v,2,
356,Ce diſt le lyon ne ſcaroit,32,l-173v-2-9,173v,2,
357,Ton pooir et qui ne taroit,32,l-173v-2-10,173v,2,
358,Onques en ſa vie veü,32,l-173v-2-11,173v,2,
359,Il devroit eſtre eſpoir meu,32,l-173v-2-12,173v,2,
360,Qui t'oꝛroit ſi hydeuſement,32,l-173v-2-13,173v,2,
361,Recaner et ſi hautement,32,l-173v-2-14,173v,2,
362,Je meiſme paour euſſe,32,l-173v-2-15,173v,2,
363,De toy ſe ne te conneuſe,32,l-173v-2-16,173v,2,
364,Mais qui tres bien te connoiſtoit,32,l-173v-2-17,173v,2,
365,Ja ton recaner ne creindꝛoit,32,l-173v-2-18,173v,2,
366,Ceulz de qui tu es congneu,32,l-173v-2-19,173v,2,
367,Et qui ont autre fois veü,32,l-173v-2-20,173v,2,
368,Qui ont deſpit ton parenté,32,l-173v-2-21,173v,2,
369,Toy et toute ſa pooſte,32,l-173v-2-22,173v,2,
370,Aucun ſont qui poꝛ hault crier,32,l-173v-2-23,173v,2,
371,Et poꝛ glatir et poꝛ jangler,32,l-173v-2-24,173v,2,
372,Cuident c'on leur doie obeir,32,l-173v-2-25,173v,2,
373,Et honoꝛer et chier tenir,32,l-173v-2-26,173v,2,
374,Qui bien vouldꝛoit tex gens nomme[r],32,l-173v-2-27,173v,2,
375,Bernars les devroit apeler,32,l-173v-2-28,173v,2,
376,Car au parler puet on ſavoir,32,l-173v-2-29,173v,2,
377,Liquel doivent honoꝛ avoir,32,l-173v-2-30,173v,2,
378,Uns hons oꝛgueilleus,33,l-173v-2-31,173v,2,
379,Cruel et enuiſus,33,l-173v-2-32,173v,2,
380,Si volt aler chacier,33,l-173v-2-33,173v,2,
381,.I. toꝛel eſgarda,33,l-173v-2-34,173v,2,
382,A qui il commanda,33,l-173v-2-35,173v,2,
383,Qu'il li veniſt aidier,33,l-173v-2-36,173v,2,
384,La vache et la bꝛebis,34,l-173v-2-37,173v,2,
385,En a auſſi requis.,34,l-173v-2-38,173v,2,
386,Qui volentiers yront,34,l-173v-2-39,173v,2,
387,A la voie ſe mentent,34,l-173v-2-40,173v,2,
388,Tous .iiii. et ſ'apareillent,34,l-173v-2-41,173v,2,
389,Plus lonc ſejoꝛ n'i font,34,l-173v-2-42,173v,2,
390,.I. cert ont encontre.,34,l-173v-2-43,173v,2,
391,Tout .iiii. l'ont frape,35,l-174r-1-1,174r,1,
392,Tant que il l'ont occis,35,l-174r-1-2,174r,1,
393,.IIII. quartiers en font,35,l-174r-1-3,174r,1,
394,Poꝛ ce que .iiii. ſont,35,l-174r-1-4,174r,1,
395,Devant l'eulz les ont mis,35,l-174r-1-5,174r,1,
396,Seignoꝛ dit le lyon,36,l-174r-1-6,174r,1,
397,Oez que nous feron,36,l-174r-1-7,174r,1,
